Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,88,0.19385440296968448,10.681818181818182,0.19364817488141886,3,0.06021860177356156,[]
C2,97,0.3182099401938544,15.907216494845361,0.04268921427098371,3,0.07919158589399876,[2]
C3,46,0.14270983707981028,15.043478260869565,0.09527737677871727,1,0.06145597030315529,[]
C4,52,0.1070323778098577,9.98076923076923,0.09816457001443597,1,0.05052588162507734,[]
C5,76,0.1610641369354506,10.276315789473685,0.05465044339038977,1,0.08352237574757682,[]
C6,52,0.2806764281295112,26.173076923076923,0.051350793978139825,4,0.14415343369766961,"[1, 4]"
C7,31,0.051763250154671064,8.096774193548388,0.05093833780160858,4,0.026190967209733965,[]
C8,36,0.0975458857496391,13.13888888888889,0.005361930294906166,4,0.03382140647556197,[6]
C9,19,0.03608991544648381,9.210526315789474,0.02680965147453083,3,0.015260878531656011,[]
C10,16,0.02784079191585894,8.4375,0.023716230150546504,3,0.013198597648999794,[]
C11,35,0.11095071148690451,15.371428571428572,0.05815632089090534,5,0.05815632089090534,[]
C12,109,0.3637863477005568,16.18348623853211,0.19364817488141886,3,0.11218808001649824,"[3, 5]"
