Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,123,0.11057547454052426,5.967479674796748,0.10906899668574872,3,0.045344983428743595,[]
C2,258,0.252033745103947,6.484496124031008,0.12895450436878578,3,0.07743296173546249,[]
C3,216,0.2399819222657427,7.375,0.19855378125941547,5,0.06523049111178066,[]
C4,211,0.2104549563121422,6.62085308056872,0.18363965049713768,5,0.06176559204579693,[]
C5,367,0.39906598373003915,7.217983651226158,0.299939740885809,5,0.09189514914130763,[]
C6,307,0.6212714673094305,13.433224755700326,0.3226875564929196,4,0.17535402229587224,"[1, 2, 4, 5, 6]"
C7,275,0.32796022898463395,7.916363636363636,0.3264537511298584,4,0.12006628502561012,[]
C8,294,0.3998192226574269,9.02721088435374,0.08526664658029527,4,0.12353118409159386,[]
C9,126,0.12488701416089183,6.579365079365079,0.06025911419102139,3,0.04941247363663754,[]
C10,62,0.06568243446821331,7.032258064516129,0.06086170533293161,3,0.03495028623079241,[]
C11,151,0.13618559807170835,5.986754966887418,0.10033142512805061,3,0.06643567339560108,[]
C12,125,0.18439288942452545,9.792,0.10861705332931607,3,0.08360952094004218,[3]
