Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,77,0.16439246263807666,9.857142857142858,0.16395928091834525,3,0.0888022525449426,[]
C2,104,0.27636993718865066,12.26923076923077,0.043534762833008445,3,0.10504656703487113,[3]
C3,45,0.1392679228936539,14.28888888888889,0.07818930041152264,1,0.08923543426467404,[]
C4,38,0.08685293480615118,10.552631578947368,0.07667316439246263,1,0.0632445310807884,[]
C5,83,0.20251245397444229,11.265060240963855,0.09313406974225688,1,0.09768247779943687,[]
C6,77,0.33376651505306476,20.01298701298701,0.059995668182802685,1,0.10179770413688542,"[1, 4]"
C7,29,0.0602122590426684,9.586206896551724,0.05977907732293697,6,0.02945635694173706,[]
C8,39,0.10049815897769114,11.897435897435898,0.015161360190599956,6,0.05198180636777128,[6]
C9,31,0.07017543859649122,10.451612903225806,0.05219839722763699,6,0.03941953649555989,[]
C10,29,0.055663850985488414,8.862068965517242,0.04721680745072558,6,0.034004764998917046,[]
C11,38,0.10482997617500542,12.736842105263158,0.05024907948884557,2,0.042884990253411304,[]
C12,67,0.3136235650855534,21.611940298507463,0.16417587177821097,3,0.09746588693957114,"[2, 5]"
