Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,59,0.12989493791786055,11.525423728813559,0.1297039159503343,5,0.046418338108882524,[]
C2,69,0.24584527220630373,18.652173913043477,0.025023877745940785,5,0.06055396370582617,[]
C3,98,0.27812798471824257,14.857142857142858,0.2343839541547278,2,0.13161413562559696,[1]
C4,102,0.24680038204393506,12.666666666666666,0.20458452722063036,2,0.12531041069723017,[]
C5,70,0.2787010506208214,20.84285714285714,0.035148042024832855,2,0.13638968481375358,"[2, 4]"
C6,36,0.1457497612225406,21.194444444444443,0.02999044890162369,4,0.055396370582617004,[]
C7,13,0.02999044890162369,12.076923076923077,0.02979942693409742,6,0.010888252148997135,[]
C8,17,0.046418338108882524,14.294117647058824,0.005157593123209169,4,0.013753581661891117,[]
C9,22,0.06265520534861509,14.909090909090908,0.05004775549188157,6,0.03113658070678128,[]
C10,33,0.06418338108882521,10.181818181818182,0.057879656160458454,6,0.03648519579751672,[]
C11,38,0.09321872015281757,12.842105263157896,0.02043935052531041,6,0.04374403056351481,[6]
C12,56,0.2765998089780325,25.857142857142858,0.1297039159503343,3,0.11308500477554918,"[3, 5]"
