Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,1359,0.516872551973486,2.5246504782928625,0.491563724013257,3,0.15637240132570052,[3]
C2,955,0.49397408858089786,3.4335078534031416,0.2907502259716782,3,0.1498945465501657,[]
C3,993,0.504368785778849,3.3716012084592144,0.48990659837300393,5,0.10605604097619765,[]
C4,1066,0.49879481771617956,3.1060037523452158,0.4617354624887014,5,0.10575474540524255,[]
C5,716,0.5319373305212414,4.931564245810056,0.43898764688159087,5,0.11599879481771617,[]
C6,775,0.7878879180476047,6.748387096774193,0.7848749623380536,4,0.19026815305815004,[]
C7,1679,0.8327809581199156,3.292435973793925,0.8210304308526665,4,0.2020186803253992,"[1, 2, 4, 5, 6]"
C8,1445,0.8226875564929196,3.7792387543252595,0.14386863513106357,4,0.20156673696896657,[]
C9,366,0.20774329617354625,3.76775956284153,0.18348900271166013,3,0.08255498644169931,[]
C10,437,0.1910213919855378,2.9016018306636155,0.18454353721000302,3,0.0777342573064176,[]
C11,370,0.21226272973787286,3.808108108108108,0.15200361554685146,3,0.08586923772220548,[]
C12,1108,0.5063272069900573,3.033393501805054,0.5045194335643266,3,0.15079843326303102,[]
