Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,32,0.10119047619047619,14.34375,0.10074955908289242,3,0.03681657848324515,[]
C2,54,0.2449294532627866,20.574074074074073,0.027116402116402115,2,0.06812169312169312,"[2, 6]"
C3,39,0.16049382716049382,18.666666666666668,0.08686067019400352,1,0.10207231040564374,"[1, 5]"
C4,31,0.09259259259259259,13.548387096774194,0.07848324514991181,1,0.053791887125220456,[]
C5,36,0.22685185185185186,28.583333333333332,0.03835978835978836,1,0.09303350970017636,[4]
C6,36,0.15674603174603174,19.75,0.03813932980599647,3,0.04144620811287478,[]
C7,14,0.03835978835978836,12.428571428571429,0.03813932980599647,3,0.025793650793650792,[]
C8,13,0.06172839506172839,21.53846153846154,0.005952380952380952,3,0.03284832451499118,[]
C9,11,0.05268959435626102,21.727272727272727,0.02755731922398589,3,0.03042328042328042,[]
C10,16,0.043209876543209874,12.25,0.043209876543209874,3,0.03791887125220458,[]
C11,21,0.06437389770723104,13.904761904761905,0.005511463844797178,3,0.043209876543209874,[]
C12,32,0.22111992945326278,31.34375,0.10119047619047619,3,0.09060846560846561,[3]
