Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,18,0.03977472720872932,12.555555555555555,0.0395987328405491,6,0.01196761703625484,[]
C2,24,0.11791622668074622,27.916666666666668,0.0065117916226680745,5,0.04487856388595565,[5]
C3,31,0.10154875043998592,18.612903225806452,0.08289334741288279,6,0.03625483984512495,[]
C4,38,0.09415698697641675,14.078947368421053,0.08289334741288279,6,0.03783878915874692,[]
C5,67,0.23565645899331222,19.98507462686567,0.06828581485392468,4,0.07391763463569166,[6]
C6,71,0.36747624076029567,29.408450704225352,0.044174586413234775,4,0.1707145371348117,"[1, 2, 3, 4]"
C7,20,0.044174586413234775,12.55,0.044174586413234775,4,0.020415346708905314,[]
C8,24,0.08535726856740584,20.208333333333332,0.005279831045406547,4,0.028863076381555792,[]
C9,21,0.0617740232312566,16.714285714285715,0.047166490672298486,4,0.026575149595212955,[]
C10,23,0.05033438929954241,12.434782608695652,0.04382259767687434,4,0.02692713833157339,[]
C11,27,0.1061246040126716,22.333333333333332,0.015487504399859204,4,0.03308694121788103,[]
C12,32,0.09961281239000352,17.6875,0.0395987328405491,5,0.032206969376979935,[]
