Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,39,0.08644939965694683,12.923076923076923,0.08644939965694683,2,0.03379073756432247,[]
C2,71,0.15849056603773584,13.014084507042254,0.03310463121783876,2,0.036706689536878216,[]
C3,77,0.14922813036020582,11.2987012987013,0.11406518010291596,4,0.050085763293310465,[]
C4,79,0.12521440823327615,9.240506329113924,0.1078902229845626,4,0.04048027444253859,[]
C5,116,0.2463121783876501,12.379310344827585,0.10874785591766724,4,0.0855917667238422,[1]
C6,124,0.43379073756432246,20.39516129032258,0.11389365351629503,4,0.15711835334476845,"[2, 4, 5, 6]"
C7,61,0.11389365351629503,10.885245901639344,0.11355060034305317,6,0.0444253859348199,[]
C8,58,0.17461406518010292,17.551724137931036,0.018867924528301886,6,0.05506003430531732,[]
C9,37,0.06638078902229845,10.45945945945946,0.04425385934819897,3,0.02830188679245283,[]
C10,30,0.04614065180102916,8.966666666666667,0.04013722126929674,3,0.021955403087478557,[]
C11,53,0.0927958833619211,10.20754716981132,0.04322469982847341,3,0.030874785591766724,[]
C12,54,0.2097770154373928,22.64814814814815,0.08593481989708404,6,0.06037735849056604,[3]
