Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,32,0.07545164718384698,13.3125,0.07527453064116188,6,0.03825717321997875,[]
C2,35,0.1112291888062345,17.942857142857143,0.00991852639036486,6,0.053843428976266386,[]
C3,41,0.11565710237336167,15.926829268292684,0.08997520368402409,6,0.05047821466524974,[]
C4,39,0.09440311725115126,13.666666666666666,0.08483882394615658,6,0.043924902585901524,[]
C5,65,0.20846617074034715,18.107692307692307,0.06730428622033298,1,0.07279489904357067,[6]
C6,69,0.3427205100956429,28.043478260869566,0.04729011689691817,4,0.15922777187389303,"[1, 2, 4]"
C7,20,0.04729011689691817,13.35,0.04729011689691817,6,0.019128586609989374,[]
C8,27,0.0844845908607864,17.666666666666668,0.008678710591569253,6,0.032235210768685796,[]
C9,45,0.1179596174282678,14.8,0.10095642933049948,6,0.052780729720155864,[]
C10,44,0.10272759475735034,13.181818181818182,0.08537017357421182,6,0.04906128232376904,[]
C11,30,0.14966347856889833,28.166666666666668,0.02320226709174637,5,0.06588735387885228,[5]
C12,39,0.17463691108749557,25.28205128205128,0.07545164718384698,3,0.04799858306765852,[3]
