Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,1238,0.8381553186860996,3.1122778675282716,0.7974766151838155,3,0.22623450076136611,"[2, 3, 5, 6]"
C2,787,0.8000870132695236,4.673443456162643,0.4150532956275832,3,0.22427670219708506,[]
C3,630,0.556667391777246,4.061904761904762,0.5009788992821406,4,0.20991951272569068,[]
C4,766,0.5227322166630411,3.137075718015666,0.48270611268218405,1,0.1994779203828584,[1]
C5,550,0.49532303676310635,4.14,0.3195562323254296,1,0.19055906025668914,[]
C6,569,0.49945616706547746,4.035149384885765,0.4972808353273874,4,0.17554927126386774,[]
C7,1004,0.5507939960844028,2.5219123505976095,0.5423102023058517,4,0.20622144877093757,[]
C8,902,0.5449206003915598,2.7771618625277164,0.12029584511638025,4,0.20535131607570153,[]
C9,323,0.22231890363280402,3.1640866873065017,0.21078964542092668,3,0.09593212964977159,[]
C10,344,0.21361757668044376,2.854651162790698,0.20121818577333042,3,0.09332173156406352,[]
C11,260,0.2503806830541658,4.426923076923077,0.21252991081139874,3,0.11442244942353709,[]
C12,977,0.8274961931694583,3.8935516888433983,0.8220578638242332,3,0.21949097237328694,[4]
