Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,16,0.054019174041297933,18.3125,0.054019174041297933,3,0.019727138643067847,[]
C2,26,0.12223451327433628,25.5,0.009033923303834809,3,0.04830383480825959,[]
C3,35,0.10785398230088496,16.714285714285715,0.07466814159292036,1,0.04185103244837758,[]
C4,29,0.07724926253687316,14.448275862068966,0.06268436578171091,1,0.0318952802359882,[]
C5,41,0.17920353982300885,23.70731707317073,0.03908554572271387,1,0.0752212389380531,[3]
C6,51,0.33702064896755163,35.84313725490196,0.03853244837758112,4,0.13569321533923304,"[1, 4]"
C7,14,0.03853244837758112,14.928571428571429,0.038348082595870206,6,0.026364306784660767,[]
C8,16,0.07227138643067847,24.5,0.0027654867256637168,6,0.04959439528023599,[6]
C9,13,0.04609144542772861,19.23076923076923,0.035398230088495575,3,0.026733038348082595,[]
C10,13,0.0357669616519174,14.923076923076923,0.030789085545722714,3,0.02064896755162242,[]
C11,21,0.096976401179941,25.047619047619047,0.016592920353982302,3,0.030789085545722714,[]
C12,26,0.16224188790560473,33.84615384615385,0.054019174041297933,5,0.05955014749262537,"[2, 5]"
