Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,35,0.10868220251598268,15.057142857142857,0.10826974633945144,3,0.04887605691895236,[]
C2,45,0.18993606929263765,20.466666666666665,0.024541142503608993,3,0.06908640956898329,[2]
C3,38,0.12538667766549805,16.0,0.08888430604248299,1,0.03753351206434316,[]
C4,38,0.09630851722004537,12.289473684210526,0.08599711280676428,5,0.032171581769437,[]
C5,38,0.15611466281707567,19.92105263157895,0.0369148277995463,1,0.04825737265415549,[]
C6,72,0.34914415343369765,23.51388888888889,0.17178799752526294,4,0.15405238193441947,"[1, 4]"
C7,73,0.17220045370179418,11.438356164383562,0.17158176943699732,4,0.08166632295318622,[]
C8,70,0.23881212621159,16.542857142857144,0.019385440296968447,4,0.09692720148484224,[]
C9,35,0.10971334295731079,15.2,0.07547948030521758,3,0.04103938956485873,[]
C10,38,0.08537842854196742,10.894736842105264,0.07238605898123325,5,0.034440090740358836,[]
C11,38,0.1202309754588575,15.342105263157896,0.030934213239843265,5,0.0464013198597649,[5]
C12,44,0.2037533512064343,22.454545454545453,0.10826974633945144,3,0.07403588368735822,"[3, 6]"
