Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,375,0.4462455303933254,4.992,0.4293206197854589,3,0.17592371871275328,[5]
C2,430,0.6429082240762813,6.272093023255814,0.3694874851013111,3,0.20524433849821216,"[2, 4, 6]"
C3,452,0.5292014302741359,4.911504424778761,0.38617401668653156,1,0.22502979737783074,[1]
C4,370,0.4064362336114422,4.608108108108108,0.3468414779499404,1,0.18927294398092967,[]
C5,244,0.4054827175208582,6.971311475409836,0.30917759237187126,1,0.18736591179976161,[]
C6,324,0.4533969010727056,5.87037037037037,0.26150178784266986,1,0.18092967818831943,[]
C7,354,0.29821215733015494,3.5338983050847457,0.29177592371871275,1,0.11203814064362336,[]
C8,379,0.35566150178784267,3.936675461741425,0.09797377830750893,1,0.11728247914183552,[]
C9,104,0.1363528009535161,5.5,0.10822407628128725,3,0.08843861740166865,[]
C10,95,0.11299165673420739,4.989473684210527,0.10536352800953516,3,0.08152562574493445,[]
C11,172,0.2030989272943981,4.953488372093023,0.16901072705601908,3,0.13039332538736592,[]
C12,341,0.5094159713945173,6.266862170087976,0.4374255065554231,3,0.21811680572109654,[3]
