Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,48,0.10203384036916767,12.4375,0.10203384036916767,3,0.03777132114168518,[]
C2,50,0.14732524354811144,17.24,0.007349171081866348,3,0.048025978465219624,[]
C3,18,0.05793881387796958,18.833333333333332,0.04580413604512049,1,0.02136386942403008,[]
C4,19,0.048025978465219624,14.789473684210526,0.04358229362502136,1,0.01897111604853871,[]
C5,47,0.15621261322850793,19.4468085106383,0.05058964279610323,1,0.07537173132797813,[]
C6,59,0.35378567766193814,35.08474576271186,0.08477183387455135,1,0.15860536660399932,"[1, 4]"
C7,34,0.0849427448299436,14.617647058823529,0.08460092291915912,6,0.03127670483678004,[]
C8,41,0.12561955221329688,17.926829268292682,0.007007349171081866,6,0.04306956075884464,[6]
C9,34,0.07588446419415484,13.058823529411764,0.05896427961032302,6,0.027858485728935223,[]
C10,32,0.06101521107502991,11.15625,0.04870962228678858,6,0.024098444710305932,[]
C11,31,0.11297214151427107,21.322580645161292,0.02632028713040506,6,0.026833019996581782,[]
C12,44,0.26918475474277903,35.79545454545455,0.10203384036916767,3,0.09553922406426252,"[2, 3, 5]"
