Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,40,0.0916407536125846,12.525,0.09145783793671118,3,0.036948966526431315,[6]
C2,57,0.18785439912200474,18.017543859649123,0.022132796780684104,2,0.07645875251509054,[]
C3,60,0.14633254069873788,13.333333333333334,0.10718858606182549,1,0.06402048655569782,[5]
C4,63,0.11596853850374977,10.063492063492063,0.09310407901957198,2,0.043168099506127676,[]
C5,67,0.2659593927199561,21.70149253731343,0.08542162063288823,2,0.10993232119992684,"[1, 2]"
C6,90,0.31150539601243826,18.92222222222222,0.03786354490579843,4,0.1112127309310408,[4]
C7,18,0.03804646058167185,11.555555555555555,0.03786354490579843,3,0.019206145966709345,[]
C8,24,0.06255716114871045,14.25,0.004389976220962136,3,0.02176696542893726,[]
C9,32,0.07133711359063472,12.1875,0.05688677519663435,2,0.02579111029815255,[]
C10,32,0.0605450887141028,10.34375,0.051765136272178526,2,0.021218218401316994,[]
C11,34,0.09182366928845802,14.764705882352942,0.022132796780684104,3,0.0343881470642034,[]
C12,48,0.19023230290835924,21.666666666666668,0.0916407536125846,3,0.08121456008779952,[3]
