Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,37,0.10047755491881566,14.216216216216216,0.10028653295128939,5,0.041069723018147083,[]
C2,42,0.20974212034383954,26.142857142857142,0.017765042979942695,5,0.05654250238777459,[1]
C3,80,0.25405921680993315,16.625,0.21031518624641835,2,0.12091690544412607,[]
C4,82,0.22005730659025788,14.048780487804878,0.18242597898758356,2,0.11461318051575932,[]
C5,52,0.2546322827125119,25.634615384615383,0.025023877745940785,2,0.1297039159503343,"[2, 4]"
C6,31,0.13906399235912129,23.483870967741936,0.023304680038204392,4,0.05405921680993314,[]
C7,8,0.023304680038204392,15.25,0.023304680038204392,6,0.010888252148997135,[]
C8,15,0.04374403056351481,15.266666666666667,0.0040114613180515755,4,0.012416427889207259,[]
C9,16,0.054632282712511936,17.875,0.043361986628462273,6,0.028462273161413563,[]
C10,29,0.05883476599808978,10.620689655172415,0.054632282712511936,6,0.033810888252149,[]
C11,34,0.08787010506208214,13.529411764705882,0.013944603629417383,6,0.042406876790830945,[6]
C12,47,0.26456542502387775,29.46808510638298,0.10028653295128939,3,0.11041069723018147,"[3, 5]"
