Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,1281,0.5873070325900515,2.672911787665886,0.5595197255574614,4,0.15180102915951973,"[2, 3]"
C2,933,0.5617495711835334,3.510182207931404,0.27615780445969124,4,0.1423670668953688,[]
C3,877,0.5029159519725558,3.3432155074116308,0.48987993138936536,4,0.1843910806174957,[]
C4,950,0.4994854202401372,3.0652631578947367,0.4660377358490566,4,0.1835334476843911,[]
C5,651,0.5377358490566038,4.815668202764977,0.44957118353344766,4,0.19725557461406518,[]
C6,726,0.7277873070325901,5.84435261707989,0.7246998284734134,4,0.22624356775300172,[]
C7,1526,0.7677530017152658,2.9331585845347314,0.7562607204116638,4,0.2425385934819897,"[1, 4, 5, 6]"
C8,1322,0.7578044596912521,3.3419062027231465,0.15677530017152658,4,0.24133790737564323,[]
C9,452,0.2543739279588336,3.2809734513274336,0.22915951972555745,3,0.07392795883361922,[]
C10,497,0.2346483704974271,2.7525150905432594,0.2221269296740995,3,0.07289879931389365,[]
C11,369,0.2567753001715266,4.056910569105691,0.1946826758147513,3,0.08044596912521441,[]
C12,964,0.5715265866209263,3.4564315352697097,0.5694682675814752,4,0.1469982847341338,[]
