Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,39,0.1191124951342935,15.692307692307692,0.1191124951342935,3,0.06033476060724017,[]
C2,36,0.2364733359283768,33.75,0.013623978201634877,3,0.09867652783184118,[]
C3,20,0.07609964966913196,19.55,0.03464383028415726,1,0.04495912806539509,[1]
C4,13,0.03678474114441417,14.538461538461538,0.031335149863760216,1,0.024328532502919425,[]
C5,33,0.20299727520435967,31.606060606060606,0.05488516932658622,4,0.0759050214091086,[2]
C6,53,0.22109770338653173,21.433962264150942,0.02121448034254574,4,0.10685091475282212,[4]
C7,6,0.02121448034254574,18.166666666666668,0.02121448034254574,6,0.010704554301284546,[]
C8,10,0.05079797586609576,26.1,0.005449591280653951,6,0.027247956403269755,[6]
C9,13,0.03853639548462437,15.23076923076923,0.021798365122615803,4,0.023744647722849357,[]
C10,8,0.02316076294277929,14.875,0.020825223822499028,4,0.013818606461658233,[]
C11,15,0.05216037368625925,17.866666666666667,0.012456208641494744,6,0.02413390424289607,[]
C12,43,0.2654729466718568,31.72093023255814,0.1191124951342935,3,0.11483067341377969,"[3, 5]"
