Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,127,0.14974271012006862,6.874015748031496,0.14854202401372213,6,0.04013722126929674,[]
C2,234,0.27495711835334474,6.85042735042735,0.11869639794168096,6,0.05334476843910806,[]
C3,205,0.24425385934819896,6.946341463414634,0.20085763293310463,4,0.08593481989708404,[]
C4,193,0.21012006861063465,6.347150259067358,0.17787307032590052,4,0.07358490566037736,[]
C5,318,0.39313893653516296,7.2075471698113205,0.3041166380789022,4,0.14082332761578045,[]
C6,285,0.5547169811320755,11.347368421052632,0.23773584905660378,4,0.19382504288164665,"[1, 2, 4, 5, 6]"
C7,235,0.2406518010291595,5.970212765957447,0.23927958833619212,4,0.07169811320754717,[]
C8,236,0.30377358490566037,7.504237288135593,0.08576329331046312,4,0.08284734133790737,[]
C9,127,0.1300171526586621,5.968503937007874,0.06981132075471698,3,0.04099485420240137,[]
C10,67,0.07324185248713551,6.373134328358209,0.06672384219554031,3,0.02967409948542024,[]
C11,161,0.17101200686106346,6.192546583850931,0.13104631217838766,3,0.05711835334476844,[]
C12,124,0.26089193825042883,12.266129032258064,0.14596912521440825,3,0.07632933104631218,[3]
