Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,52,0.14642194266859146,13.653846153846153,0.14621571458032584,2,0.04330789853578057,[]
C2,54,0.26211590018560527,23.537037037037038,0.022478861620952775,3,0.0701175500103114,[2]
C3,27,0.11775623839967003,21.14814814814815,0.06867395339245205,1,0.05382553103732728,[]
C4,33,0.08269746339451434,12.151515151515152,0.07733553309960817,1,0.03794596824087441,[]
C5,35,0.10785729016292019,14.942857142857143,0.012992369560734173,1,0.05217570633120231,[]
C6,31,0.2538667766549804,39.70967741935484,0.02536605485667148,4,0.1429160651680759,"[1, 4]"
C7,11,0.02536605485667148,11.181818181818182,0.025159826768405856,2,0.010723860589812333,[]
C8,19,0.07547948030521758,19.263157894736842,0.0012373685295937306,6,0.023097545885749637,[6]
C9,7,0.020004124561765313,13.857142857142858,0.014642194266859147,3,0.009898948236749845,[]
C10,7,0.015673334708187256,10.857142857142858,0.013404825737265416,3,0.00928026397195298,[]
C11,22,0.0928026397195298,20.454545454545453,0.03382140647556197,5,0.0540317591255929,[]
C12,68,0.3085172200453702,22.0,0.14642194266859146,3,0.09568983295524851,"[3, 5]"
