Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,510,0.327995867768595,3.735294117647059,0.318698347107438,6,0.10795454545454546,[]
C2,649,0.462637741046832,4.140215716486903,0.19128787878787878,6,0.13722451790633608,"[3, 6]"
C3,390,0.33402203856749313,4.9743589743589745,0.299931129476584,1,0.10330578512396695,[]
C4,393,0.31129476584022037,4.600508905852418,0.26291322314049587,1,0.10313360881542699,[]
C5,445,0.465564738292011,6.076404494382023,0.3834366391184573,4,0.18302341597796143,[]
C6,380,0.5616391184573003,8.58421052631579,0.4090909090909091,4,0.2078168044077135,"[1, 2, 4]"
C7,722,0.4519628099173554,3.6357340720221605,0.44507575757575757,4,0.18164600550964188,[]
C8,763,0.521866391184573,3.9724770642201834,0.11897382920110193,4,0.1928374655647383,[]
C9,219,0.1881887052341598,4.9908675799086755,0.15134297520661158,6,0.05526859504132232,[]
C10,216,0.16270661157024793,4.375,0.1380853994490358,6,0.047520661157024795,[]
C11,330,0.2901170798898072,5.106060606060606,0.237431129476584,3,0.081267217630854,[]
C12,266,0.3798209366391185,8.293233082706767,0.30699035812672176,6,0.125,[5]
