Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,21,0.08370400323493732,19.714285714285715,0.08350181965224424,3,0.06833805095026284,[]
C2,29,0.2165386170642944,36.93103448275862,0.01556813586736757,3,0.10372017792155278,[]
C3,23,0.13708046906591184,29.47826086956522,0.05398301657905378,1,0.06186817630408411,"[1, 6]"
C4,18,0.06591184795794582,18.11111111111111,0.06287909421754953,1,0.04084108370400324,[]
C5,49,0.2452486858067125,24.755102040816325,0.05539830165790538,4,0.08006469874646178,"[2, 4]"
C6,43,0.16417306914678528,18.88372093023256,0.007885159725030328,4,0.0772341285887586,[]
C7,3,0.007885159725030328,13.0,0.007885159725030328,4,0.004650222401940962,[]
C8,10,0.03234937323089365,16.0,0.00606550748079256,6,0.013950667205822886,[]
C9,9,0.03315810756166599,18.22222222222222,0.009704811969268095,6,0.023048928427011728,[]
C10,5,0.011726647796198949,11.6,0.00990699555196118,6,0.009704811969268095,[]
C11,15,0.05317428224828144,17.533333333333335,0.01213101496158512,5,0.018398706025070766,[]
C12,27,0.19935301253538212,36.51851851851852,0.08370400323493732,3,0.1101900525677315,"[3, 5]"
