Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,31,0.08988520684427118,13.387096774193548,0.08966861598440545,3,0.05609703270521984,[]
C2,43,0.1808533679878709,19.41860465116279,0.01602772363006281,3,0.08122157244964262,[]
C3,20,0.10136452241715399,23.4,0.042018626813948454,1,0.06887589343729694,[]
C4,13,0.04548408057179987,16.153846153846153,0.04028589993502274,1,0.029239766081871343,[]
C5,27,0.11349361056963396,19.40740740740741,0.026424084903617067,1,0.05956248646307126,[]
C6,44,0.2848169807234135,29.886363636363637,0.02729044834307992,1,0.08165475416937405,"[1, 4]"
C7,7,0.02729044834307992,18.0,0.02729044834307992,6,0.017543859649122806,[]
C8,12,0.06042884990253411,23.25,0.005631362356508555,6,0.03595408273770847,[6]
C9,11,0.04093567251461988,17.181818181818183,0.025341130604288498,6,0.024907948884557073,[]
C10,10,0.028156811782542777,13.0,0.026207494043751355,6,0.01711067792939138,[]
C11,19,0.0775395278319255,18.842105263157894,0.020359540827377086,2,0.03183885640025991,[]
C12,35,0.26575698505523065,35.05714285714286,0.08988520684427118,3,0.0885856616850769,"[2, 3, 5]"
