Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,16,0.051387461459403906,15.625,0.051387461459403906,5,0.019938335046248715,[]
C2,39,0.20328879753340184,25.358974358974358,0.019116135662898253,5,0.05632065775950668,[5]
C3,53,0.1854059609455293,17.0188679245283,0.12004110996916752,1,0.07667009249743063,[1]
C4,50,0.128879753340185,12.54,0.09969167523124357,4,0.04974306269270298,[]
C5,47,0.2513874614594039,26.02127659574468,0.027543679342240494,4,0.09044193216855087,"[2, 4]"
C6,29,0.1144912641315519,19.20689655172414,0.01644398766700925,4,0.0421377183967112,[]
C7,5,0.01644398766700925,16.0,0.01644398766700925,6,0.007194244604316547,[]
C8,12,0.04049331963001028,16.416666666666668,0.005960945529290853,6,0.022404933196300103,[]
C9,10,0.038232271325796506,18.6,0.017471736896197326,6,0.02117163412127441,[]
C10,6,0.017471736896197326,14.166666666666666,0.015416238437821172,6,0.010894141829393628,[]
C11,14,0.05056526207605344,17.571428571428573,0.012332990750256937,3,0.021377183967112023,[]
C12,25,0.17163412127440905,33.4,0.051387461459403906,3,0.057965056526207606,"[3, 6]"
