Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,64,0.13106430989093645,10.890625,0.1308762692741632,2,0.0400526513726965,[]
C2,83,0.2747273411056788,17.602409638554217,0.06242948476871004,1,0.08969537420082738,[5]
C3,154,0.28600977811207223,9.876623376623376,0.21004136893569011,4,0.10436254230913877,[1]
C4,142,0.21963144039112448,8.225352112676056,0.16923655509590071,4,0.09646483640466341,[]
C5,81,0.31835276419706654,20.901234567901234,0.11620910116585183,4,0.12861978187288453,[4]
C6,135,0.24802557352388116,9.77037037037037,0.02745393004889056,2,0.10887551711169613,[2]
C7,17,0.027830011282437006,8.705882352941176,0.027830011282437006,6,0.0077096652877021435,[]
C8,27,0.05490786009778112,10.814814814814815,0.012222640090259496,6,0.017675817976682964,[]
C9,31,0.06054907860097781,10.387096774193548,0.04795035727717187,3,0.017675817976682964,[]
C10,30,0.05171116961263633,9.166666666666666,0.044377585558480634,3,0.01748777735990974,[]
C11,38,0.09213990221887927,12.894736842105264,0.037608123354644606,3,0.04080481383978939,[]
C12,83,0.24971793907484016,16.0,0.1308762692741632,3,0.08781496803309514,"[3, 6]"
