Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,17,0.03795294521724197,13.0,0.03760947964966512,4,0.017860209513996222,[]
C2,20,0.07315816589386914,21.3,0.011162630946247639,3,0.026962047054782758,[]
C3,15,0.06148033659625623,23.866666666666667,0.033144427271166066,1,0.029194573244032285,[]
C4,21,0.0408724025416452,11.333333333333334,0.038296410784818824,1,0.026618581487205906,[]
C5,55,0.14665979735531512,15.527272727272727,0.053924094109565515,1,0.0748754937317534,[]
C6,65,0.3814185127940924,34.16923076923077,0.054439292460930794,1,0.14992272024729522,"[1, 3, 4, 6]"
C7,21,0.054439292460930794,15.095238095238095,0.054439292460930794,6,0.033487892838742914,[]
C8,26,0.08002747724540615,17.923076923076923,0.006525845783960158,6,0.04104413532543363,[]
C9,33,0.09170530654301906,16.181818181818183,0.07436029538038812,2,0.022496994676283702,[]
C10,33,0.07848188219131032,13.848484848484848,0.06508672505581316,2,0.022496994676283702,[]
C11,31,0.13858835651725915,26.032258064516128,0.025244719216898505,3,0.04258973037952945,[]
C12,39,0.19680577022153528,29.384615384615383,0.03795294521724197,5,0.06663232010990898,"[2, 5]"
