Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,26,0.0953781512605042,17.46153846153846,0.0953781512605042,3,0.03214285714285714,[]
C2,41,0.2426470588235294,28.170731707317074,0.020378151260504202,3,0.05756302521008403,"[2, 6]"
C3,37,0.1661764705882353,21.37837837837838,0.07058823529411765,1,0.07563025210084033,[1]
C4,23,0.07605042016806722,15.73913043478261,0.06512605042016807,2,0.03823529411764706,[]
C5,34,0.19180672268907564,26.852941176470587,0.03529411764705882,1,0.07542016806722689,[4]
C6,37,0.15063025210084033,19.37837837837838,0.015336134453781512,1,0.05630252100840336,[]
C7,5,0.015336134453781512,14.6,0.015126050420168067,3,0.009873949579831932,[]
C8,10,0.03592436974789916,17.1,0.004201680672268907,3,0.012605042016806723,[]
C9,10,0.04327731092436975,20.6,0.02773109243697479,3,0.014495798319327732,[]
C10,10,0.03130252100840336,14.9,0.029831932773109245,3,0.015546218487394958,[]
C11,13,0.052941176470588235,19.384615384615383,0.004621848739495798,3,0.026470588235294117,[]
C12,37,0.21743697478991597,27.972972972972972,0.0953781512605042,3,0.0995798319327731,"[3, 5]"
