Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,89,0.14732524354811144,9.685393258426966,0.1471543325927192,3,0.05332421808237908,[]
C2,92,0.1926166467270552,12.25,0.01589471885147838,3,0.06443343018287473,[]
C3,45,0.08716458725004272,11.333333333333334,0.0693898478892497,1,0.032985814390702445,[]
C4,41,0.07195351222013331,10.268292682926829,0.06289523158434455,1,0.02632028713040506,[]
C5,70,0.18150743462655955,15.17142857142857,0.08357545718680567,1,0.08938642967014186,[]
C6,94,0.3925824645359768,24.43617021276596,0.13382327807212444,1,0.1727909759015553,"[1, 4, 6]"
C7,79,0.13399418902751667,9.924050632911392,0.13365236711673217,4,0.0428986498034524,[]
C8,91,0.17979832507263716,11.56043956043956,0.018287472226969748,4,0.057426081011792855,[]
C9,56,0.09998290890446078,10.446428571428571,0.08049905998974534,6,0.035378567766193816,[]
C10,54,0.08511365578533583,9.222222222222221,0.06904802597846522,6,0.03161852674756452,[]
C11,51,0.13467783284908563,15.450980392156863,0.05093146470688771,3,0.032985814390702445,[]
C12,76,0.30387967868740384,23.394736842105264,0.14698342163732694,3,0.10305930610152111,"[2, 3, 5]"
