Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,30,0.0525137741046832,10.166666666666666,0.0525137741046832,6,0.03477961432506887,[]
C2,56,0.11535812672176309,11.964285714285714,0.02393250688705234,6,0.06129476584022039,[]
C3,76,0.14428374655647383,11.026315789473685,0.11225895316804407,1,0.04269972451790634,[]
C4,76,0.1196625344352617,9.144736842105264,0.09917355371900827,1,0.04132231404958678,[]
C5,120,0.2611914600550964,12.641666666666667,0.12448347107438017,4,0.09039256198347108,[]
C6,115,0.3929063360881543,19.843478260869563,0.08057851239669421,4,0.1637396694214876,"[1, 2, 4]"
C7,54,0.08075068870523416,8.685185185185185,0.08040633608815427,6,0.03202479338842975,[]
C8,64,0.13137052341597796,11.921875,0.02134986225895317,6,0.04442148760330578,[]
C9,43,0.07747933884297521,10.465116279069768,0.0506198347107438,6,0.026170798898071626,[]
C10,38,0.052858126721763085,8.078947368421053,0.041494490358126725,6,0.018422865013774103,[]
C11,50,0.11398071625344353,13.24,0.060089531680440775,5,0.03598484848484849,[]
C12,66,0.2580922865013774,22.71212121212121,0.0525137741046832,6,0.07885674931129477,"[3, 5, 6]"
