Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,1108,0.7814935881317576,2.8050541516245486,0.7495599698265024,4,0.1946190595926578,"[1, 2, 3, 5]"
C2,831,0.75157153633392,3.5968712394705173,0.29117425194870505,4,0.18783002263012322,[6]
C3,458,0.44380186069901933,3.853711790393013,0.42469197887855165,4,0.1833039979884335,[]
C4,568,0.44380186069901933,3.107394366197183,0.4181543877294443,4,0.1792808649735982,[]
C5,430,0.4611516218254966,4.265116279069767,0.34322353532813676,4,0.18506411868242395,[]
C6,614,0.591903444807644,3.8338762214983713,0.5896404324867991,4,0.2142318330399799,[]
C7,997,0.6301232084485794,2.5135406218655967,0.6125220015086749,4,0.233844606487302,[4]
C8,854,0.6152879054563741,2.8653395784543325,0.18783002263012322,4,0.23283882323359317,[]
C9,463,0.3635906462157405,3.123110151187905,0.3547900427457883,2,0.09202916771435755,[]
C10,491,0.3588131757606236,2.9063136456211813,0.3346743776716118,2,0.09077193864722152,[]
C11,358,0.4058335428715112,4.5083798882681565,0.3464923309026905,2,0.11465929092280613,[]
C12,696,0.7525773195876289,4.300287356321839,0.7505657530802112,4,0.1916017098315313,[]
