Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,1213,0.5883624572149162,2.6924979389942294,0.5602594127184292,3,0.20861106107007746,"[3, 5]"
C2,834,0.5607998558818231,3.7326139088729016,0.3132768870473788,3,0.1996036750135111,[2]
C3,860,0.5278328229147902,3.4069767441860463,0.5137813006665466,1,0.24644208250765628,[]
C4,955,0.5260313457034769,3.0575916230366493,0.489281210592686,1,0.24824355971896955,[]
C5,649,0.5510718789407314,4.713405238828968,0.4352368942532877,1,0.25508917312196,[]
C6,617,0.7153666006125022,6.435980551053484,0.7133849756800577,1,0.2808502972437399,[]
C7,1372,0.7667087011349306,3.1020408163265305,0.7593226445685463,1,0.30679156908665106,"[4, 6]"
C8,1247,0.7616645649432535,3.3905372894947874,0.11673572329310035,1,0.3076923076923077,[1]
C9,346,0.19924337957124844,3.1965317919075145,0.18104845973698433,3,0.07890470185552152,[]
C10,361,0.1833903801116916,2.8199445983379503,0.1736624031705999,3,0.07746352008647091,[]
C11,278,0.20789047018555215,4.151079136690647,0.16555575571969014,3,0.08214736083588543,[]
C12,948,0.5759322644568546,3.3723628691983123,0.5743109349666726,3,0.20158529994595567,[]
