Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,9,0.021337946943483274,8.222222222222221,0.02104959630911188,6,0.00720876585928489,[]
C2,35,0.11130334486735871,11.028571428571428,0.02710495963091119,6,0.02768166089965398,[6]
C3,39,0.1046712802768166,9.307692307692308,0.06286043829296424,4,0.040369088811995385,[]
C4,26,0.06343713956170703,8.461538461538462,0.05738177623990773,4,0.026816608996539794,[]
C5,43,0.13264129181084197,10.69767441860465,0.04469434832756632,4,0.04152249134948097,[]
C6,99,0.3737024221453287,13.090909090909092,0.1978085351787774,3,0.12254901960784313,"[3, 5]"
C7,72,0.19925028835063438,9.597222222222221,0.1986735870818916,3,0.06747404844290658,[]
C8,78,0.42589388696655134,18.935897435897434,0.03316032295271049,4,0.15282583621683968,"[1, 2, 4]"
C9,34,0.08016147635524798,8.176470588235293,0.015859284890426758,4,0.0328719723183391,[]
C10,8,0.016724336793540944,7.25,0.015570934256055362,4,0.0066320645905421,[]
C11,19,0.04325259515570934,7.894736842105263,0.008073817762399077,3,0.013552479815455595,[]
C12,24,0.061418685121107264,8.875,0.0196078431372549,6,0.01730103806228374,[]
