Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,93,0.12531774275546517,5.301075268817204,0.12048805287239452,2,0.028978139298423997,[]
C2,181,0.2846975088967972,6.1878453038674035,0.17183528215556684,3,0.08083375699034062,[]
C3,165,0.2951194712760549,7.036363636363636,0.22419928825622776,3,0.0800711743772242,[]
C4,135,0.2320793085917641,6.762962962962963,0.21098118962887646,4,0.06710726995424504,[]
C5,268,0.42755465175394003,6.276119402985074,0.3301982714794103,3,0.0983731570920183,[]
C6,261,0.6202338586680224,9.348659003831418,0.3530757498729029,1,0.12785968479918658,"[1, 2, 3, 4, 5, 6]"
C7,219,0.35714285714285715,6.415525114155251,0.3540925266903915,1,0.08795119471276056,[]
C8,245,0.45195729537366547,7.257142857142857,0.12023385866802237,1,0.10142348754448399,[]
C9,131,0.1809862735129639,5.435114503816794,0.08362989323843416,4,0.041687849517031014,[]
C10,64,0.08769700050838841,5.390625,0.08566344687341129,4,0.027961362480935434,[]
C11,101,0.1461616675139807,5.693069306930693,0.08286731062531774,2,0.03304524656837824,[]
C12,118,0.20208439247585155,6.737288135593221,0.12150482968988308,2,0.04499237417386884,[]
