Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,765,0.5383995703544576,2.6209150326797386,0.5112781954887218,3,0.16729323308270677,[5]
C2,482,0.515843179377014,3.9854771784232366,0.3238453276047261,3,0.16138560687432868,[]
C3,513,0.5088614393125671,3.6939571150097468,0.4761009667024705,1,0.15655209452201935,[]
C4,574,0.4849624060150376,3.1463414634146343,0.4728786251342642,1,0.15386680988184748,[]
C5,494,0.5617615467239527,4.234817813765182,0.4487110633727175,1,0.18823845327604727,[]
C6,500,0.7744360902255639,5.768,0.7669172932330827,1,0.25671321160042965,[]
C7,918,0.7961868958109559,3.229847494553377,0.780343716433942,1,0.2636949516648765,"[1, 2, 3, 4, 6]"
C8,774,0.7854457572502686,3.7790697674418605,0.1761546723952739,1,0.2620837808807734,[]
C9,241,0.24167561761546724,3.7344398340248963,0.20569280343716434,2,0.07142857142857142,[]
C10,285,0.2121374865735768,2.7719298245614037,0.2083780880773362,2,0.06203007518796992,[]
C11,261,0.23737916219119226,3.3869731800766285,0.15816326530612246,2,0.06659505907626208,[]
C12,654,0.5300751879699248,3.018348623853211,0.5255102040816326,3,0.1648764769065521,[]
