Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,253,0.2290351668169522,4.015810276679842,0.21167718665464383,3,0.05342651036970243,[]
C2,399,0.43778178539224527,4.867167919799499,0.31221821460775473,4,0.1233092876465284,[6]
C3,331,0.42718665464382327,5.7250755287009065,0.36339044183949504,4,0.14044183949504058,[]
C4,328,0.38052299368800724,5.146341463414634,0.3491884580703336,4,0.1305229936880072,[]
C5,488,0.5838593327321911,5.307377049180328,0.48579801623083857,4,0.16118124436429215,[3]
C6,437,0.7064923354373309,7.17162471395881,0.47294860234445446,4,0.18733092876465285,"[1, 2, 4, 5]"
C7,521,0.4966185752930568,4.228406909788868,0.4878268710550045,1,0.109107303877367,[]
C8,519,0.5536519386834986,4.732177263969171,0.13683498647430117,1,0.12037871956717763,[]
C9,187,0.1848512173128945,4.385026737967914,0.10437330928764653,2,0.043733092876465283,[]
C10,122,0.10798016230838593,3.9262295081967213,0.10302073940486925,2,0.028854824165915238,[]
C11,147,0.1528403967538323,4.612244897959184,0.1055004508566276,2,0.03674481514878269,[]
C12,270,0.28088367899008115,4.614814814814815,0.22091974752028856,4,0.060640216411181246,[]
