Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,252,0.25742067553735926,3.992063492063492,0.23797338792221084,3,0.09979529170931423,[6]
C2,326,0.4280962128966223,5.131901840490798,0.2968270214943705,3,0.14559877175025587,"[4, 5]"
C3,327,0.4242579324462641,5.0703363914373085,0.33393039918116685,2,0.15685772773797338,[]
C4,294,0.34953940634595704,4.64625850340136,0.31192425793244627,2,0.13920163766632548,[]
C5,413,0.5491299897645855,5.196125907990314,0.44114636642784033,2,0.21827021494370522,[]
C6,344,0.6719549641760492,7.633720930232558,0.47697031729785055,2,0.25742067553735926,"[1, 2, 3]"
C7,462,0.5074206755373593,4.292207792207792,0.5002558853633572,1,0.1921699078812692,[]
C8,471,0.5609007164790174,4.653927813163482,0.1281985670419652,1,0.20905834186284544,[]
C9,174,0.1796315250767656,4.0344827586206895,0.09953940634595701,1,0.06115660184237462,[]
C10,113,0.1026100307062436,3.5486725663716814,0.09825997952917093,1,0.033520982599795295,[]
C11,150,0.16402251791197545,4.273333333333333,0.11566018423746162,1,0.05092118730808598,[]
C12,271,0.311668372569089,4.4944649446494465,0.25127942681678606,3,0.11182190378710338,[]
