Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,938,0.5585170826266053,2.4573560767590616,0.5258056699781924,4,0.16379937000242306,[]
C2,604,0.5313787254664405,3.630794701986755,0.3532832566028592,4,0.15459171310879574,[]
C3,627,0.5590016961473225,3.6794258373205744,0.53670947419433,4,0.17518778773927793,[]
C4,696,0.5495517324933366,3.2586206896551726,0.5267748970196269,4,0.17349164041676762,[]
C5,552,0.61012842258299,4.561594202898551,0.4887327356433244,4,0.18948388660043616,[]
C6,607,0.7945238672158953,5.401976935749588,0.7887085049672886,4,0.24836442936757935,[]
C7,1135,0.8306275745093288,3.020264317180617,0.8136661012842258,4,0.26023746062515146,"[1, 2, 3, 4, 5, 6]"
C8,964,0.8197237702931912,3.509336099585062,0.1868185122364914,4,0.2578143930215653,[]
C9,260,0.2471528955657863,3.923076923076923,0.20862612066876665,4,0.07293433486794282,[]
C10,318,0.2163799370002423,2.808176100628931,0.21274533559486308,4,0.06324206445359826,[]
C11,291,0.23673370487036588,3.357388316151203,0.15434940634843713,4,0.06954204022292222,[]
C12,820,0.5507632662951296,2.771951219512195,0.5439786770050884,4,0.16137630239883693,[]
