Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,1122,0.6598483107331647,2.5588235294117645,0.623764651804183,1,0.20409101356010112,"[5, 6]"
C2,712,0.6292806251436451,3.845505617977528,0.4332337393702597,1,0.1965065502183406,[]
C3,748,0.6582394851758216,3.828877005347594,0.6347965984831073,1,0.2286830613652034,[]
C4,819,0.6444495518271661,3.4236874236874235,0.6118133762353481,1,0.2231670880257412,[]
C5,603,0.6715697540795219,4.845771144278607,0.5345897494828775,1,0.23557802803953115,[]
C6,599,0.7301769708113077,5.303839732888147,0.7223626752470697,1,0.2525856125028729,[]
C7,1255,0.7789014019765571,2.700398406374502,0.7685589519650655,1,0.27005286141116985,"[1, 2, 3]"
C8,1153,0.7759135830843484,2.928013876843018,0.1356010112617789,1,0.27005286141116985,[]
C9,254,0.20018386577798208,3.4291338582677167,0.17352332797058148,1,0.0611353711790393,[]
C10,282,0.17628131464031258,2.719858156028369,0.17168467019076075,1,0.0533210756148012,[]
C11,251,0.20294185244771318,3.5179282868525896,0.1464031257182257,1,0.06228453229142726,[]
C12,1004,0.655251666283613,2.839641434262948,0.6483566996092852,1,0.20432084578257872,[4]
