Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,11,0.024384175167952226,8.909090909090908,0.023886538940034834,4,0.012938541925852202,[]
C2,37,0.10549888031848718,11.45945945945946,0.02936053744712615,3,0.03707389897984573,[]
C3,47,0.14655386912167206,12.53191489361702,0.0845981587459567,3,0.05299825827320229,[]
C4,36,0.09405324707638717,10.5,0.084349340631998,3,0.029609355561084846,[]
C5,53,0.16745459069420254,12.69811320754717,0.03334162727046529,3,0.04901716844986315,[]
C6,89,0.4117939786016422,18.59550561797753,0.16446877332669818,2,0.10823587957203284,"[1, 2, 3, 4, 5]"
C7,58,0.16546404578253296,11.46551724137931,0.1642199552127395,2,0.05772580243841752,[]
C8,72,0.26374720079621794,14.722222222222221,0.019158994774819606,2,0.08584224931575019,[]
C9,20,0.05374471261507838,10.8,0.011943269470017417,2,0.017417267977108734,[]
C10,6,0.014182632495645683,9.5,0.013187360039810898,2,0.006220452848967405,[]
C11,17,0.04205026125901966,9.941176470588236,0.01368499626772829,2,0.01244090569793481,[]
C12,31,0.08111470515053495,10.516129032258064,0.02363772082607614,4,0.026374720079621796,[6]
