Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,16,0.03213336554723363,8.3125,0.031408552790529114,4,0.01425465088185552,[]
C2,46,0.1290166706934042,11.608695652173912,0.032374969799468474,4,0.046629620681323994,[]
C3,52,0.13602319400821455,10.826923076923077,0.08673592655230732,4,0.0509784972215511,[]
C4,44,0.09495047112829186,8.931818181818182,0.07997100748973182,4,0.03527422082628654,[]
C5,63,0.17540468712249335,11.523809523809524,0.048804058951437544,4,0.06692437786905049,[]
C6,99,0.4658129983087702,19.474747474747474,0.1983570910848031,4,0.15655955544817587,"[1, 2, 3, 4, 5, 6]"
C7,72,0.19932350809374244,11.458333333333334,0.19811548683256824,4,0.07272287992268664,[]
C8,89,0.2838849963759362,13.202247191011235,0.01763711041314327,4,0.10606426673109447,[]
C9,22,0.04711282918579367,8.863636363636363,0.009422565837158734,4,0.023435612466779415,[]
C10,6,0.01135539985503745,7.833333333333333,0.01135539985503745,4,0.009664170089393574,[]
C11,23,0.0454215994201498,8.173913043478262,0.012321816863976806,4,0.021985986953370378,[]
C12,39,0.0915680115970041,9.717948717948717,0.031408552790529114,4,0.03913988886204397,[]
