Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,34,0.06550665301944729,7.529411764705882,0.06345957011258956,3,0.03224155578300921,[6]
C2,73,0.19933469805527124,10.67123287671233,0.06013306038894575,3,0.0849539406345957,"[4, 5]"
C3,90,0.208546571136131,9.055555555555555,0.14559877175025587,2,0.08060388945752303,[]
C4,75,0.1519959058341863,7.92,0.13203684749232344,2,0.07113613101330604,[]
C5,104,0.2563971340839304,9.634615384615385,0.09544524053224156,2,0.11668372569089049,[]
C6,110,0.4554759467758444,16.181818181818183,0.17195496417604914,1,0.17860798362333674,"[1, 2, 3]"
C7,78,0.17374616171954965,8.705128205128204,0.17195496417604914,1,0.1041453428863869,[]
C8,94,0.23311156601842375,9.691489361702128,0.013050153531218014,1,0.12436028659160696,[]
C9,21,0.036079836233367454,6.714285714285714,0.007420675537359263,2,0.011003070624360286,[]
C10,5,0.007676560900716479,6.0,0.007676560900716479,2,0.0038382804503582393,[]
C11,29,0.05040941658137155,6.793103448275862,0.02533265097236438,1,0.01586489252814739,[]
C12,51,0.11591606960081884,8.882352941176471,0.0642272262026612,3,0.041453428863868984,[]
