Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,1,0.002905287623474724,10.0,0.0026147588611272515,3,0.002905287623474724,[6]
C2,18,0.06769320162696107,12.944444444444445,0.01336432306798373,3,0.03166763509587449,[]
C3,24,0.08367228355607205,12.0,0.02643811737361999,2,0.03253922138291691,[]
C4,8,0.027019174898314933,11.625,0.023242300987797792,2,0.013945380592678676,[]
C5,21,0.08047646717024985,13.19047619047619,0.018593840790238233,2,0.03544450900639163,[]
C6,70,0.4273678094131319,21.014285714285716,0.22980825101685068,1,0.15427077280650783,"[1, 2, 3, 4]"
C7,42,0.23009877977919815,18.857142857142858,0.22980825101685068,1,0.10517141196978501,[]
C8,62,0.37420104590354447,20.774193548387096,0.0,1,0.15281812899477049,[5]
C9,1,0.002905287623474724,10.0,0.0,2,0.0020337013364323067,[]
C10,0,0.0,0.0,0.0,0,0.0,[]
C11,1,0.003486345148169669,12.0,0.0011621150493898896,2,0.0017431725740848344,[]
C12,5,0.016269610691458453,11.2,0.0026147588611272515,3,0.010168506682161535,[]
