Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,680,0.5550177476605357,2.5294117647058822,0.5250080671184253,3,0.16553727008712488,[6]
C2,439,0.5298483381736044,3.7403189066059226,0.34010971281058405,3,0.15843820587286223,[]
C3,399,0.49661181026137463,3.857142857142857,0.4714424007744434,3,0.14714424007744434,[]
C4,466,0.48209099709583736,3.2060085836909873,0.4662794449822523,3,0.1426266537592772,[]
C5,388,0.5214585350112939,4.164948453608248,0.3910939012584705,3,0.15069377218457566,[]
C6,488,0.7857373346240722,4.989754098360656,0.7805743788318813,2,0.2207163601161665,[]
C7,781,0.8160696999031946,3.238156209987196,0.7928363988383349,2,0.23039690222652467,"[1, 2, 3, 4, 5]"
C8,615,0.8015488867376573,4.0390243902439025,0.24265892223297839,2,0.22523394643433364,[]
C9,264,0.3165537270087125,3.715909090909091,0.2584704743465634,2,0.08712487899322362,[]
C10,321,0.2691190706679574,2.5981308411214954,0.2649241690868022,2,0.07744433688286544,[]
C11,295,0.29557921910293644,3.1050847457627118,0.18070345272668603,2,0.08486608583414004,[]
C12,590,0.5463052597612132,2.869491525423729,0.5398515650209745,3,0.16392384640206517,[]
