Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,86,0.10661497455779016,5.116279069767442,0.1037072934334868,4,0.026169130118730313,[]
C2,201,0.3026411436879089,6.213930348258707,0.18560697843469834,4,0.08577659316694936,[]
C3,186,0.3186333898715774,7.06989247311828,0.24787981584686214,4,0.09764962442452145,[]
C4,184,0.27235279864308215,6.108695652173913,0.23842985219287618,4,0.0898958080930458,[]
C5,306,0.46135207172280107,6.222222222222222,0.31742185606978435,4,0.15241095226556822,[]
C6,251,0.5858977465471287,9.633466135458168,0.3186333898715774,4,0.19142234068330508,"[1, 2, 3, 4, 5, 6]"
C7,222,0.32590259268233585,6.058558558558558,0.32251029803731524,4,0.10298037315241096,[]
C8,244,0.4148291737339472,7.016393442622951,0.10516113399563848,4,0.12745335594863097,[]
C9,128,0.16864550520959534,5.4375,0.07850739035619093,4,0.05258056699781924,[]
C10,69,0.08262660528228738,4.942028985507246,0.0777804700751151,4,0.025199903077295856,[]
C11,95,0.12527259510540345,5.442105263157894,0.06372667797431548,4,0.03683062757450933,[]
C12,116,0.16743397140780228,5.956896551724138,0.10346498667312819,4,0.04143445602132299,[]
