Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,73,0.0970946113732307,5.3561643835616435,0.09386640178793146,4,0.03004718152470822,[]
C2,207,0.3019617581326049,5.874396135265701,0.18127638440526447,4,0.099081201887261,[]
C3,177,0.31636453935932457,7.19774011299435,0.2527936429103551,4,0.1008194685870375,[]
C4,174,0.2706729575366278,6.264367816091954,0.24807549043953314,4,0.08492674447479513,[]
C5,301,0.45890240874099825,6.1395348837209305,0.31835112987335484,5,0.13235659299726843,[]
C6,241,0.5820710206108766,9.726141078838173,0.32058604420163894,5,0.178296498634219,"[1, 3, 4, 5, 6]"
C7,216,0.3255525204867147,6.069444444444445,0.32232431090141545,5,0.09237645890240874,[]
C8,247,0.4268686367022598,6.959514170040486,0.10305438291532158,5,0.1179538117705488,[2]
C9,127,0.17333002234914327,5.496062992125984,0.0836851254035262,4,0.05289297243605662,[]
C10,68,0.08865160168860194,5.25,0.08517506828904892,4,0.029302210081946858,[]
C11,104,0.1462627265954805,5.663461538461538,0.07350384901912094,4,0.052644648621802834,[]
C12,119,0.174819965234666,5.915966386554622,0.09461137323069282,4,0.056121182021355846,[]
