Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,82,0.11148459383753502,4.853658536585366,0.10588235294117647,3,0.0350140056022409,[]
C2,177,0.30644257703081235,6.1807909604519775,0.17591036414565828,3,0.10588235294117647,[6]
C3,168,0.3187675070028011,6.773809523809524,0.24817927170868348,3,0.0969187675070028,[]
C4,156,0.2619047619047619,5.993589743589744,0.23669467787114845,3,0.07955182072829131,[]
C5,237,0.41876750700280113,6.30801687763713,0.2901960784313726,3,0.12072829131652661,[]
C6,236,0.5991596638655462,9.063559322033898,0.3403361344537815,1,0.16694677871148458,"[1, 2, 3, 4, 5]"
C7,185,0.34817927170868346,6.718918918918919,0.34509803921568627,1,0.09607843137254903,[]
C8,195,0.42857142857142855,7.846153846153846,0.1072829131652661,1,0.11792717086834734,[]
C9,110,0.16246498599439776,5.2727272727272725,0.06666666666666667,1,0.04061624649859944,[]
C10,54,0.07170868347338935,4.7407407407407405,0.06890756302521009,1,0.021288515406162466,[]
C11,90,0.126890756302521,5.033333333333333,0.06526610644257703,1,0.03137254901960784,[]
C12,115,0.17366946778711484,5.391304347826087,0.10840336134453782,3,0.050140056022408966,[]
