Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,1026,0.6307617661329452,2.53411306042885,0.5960698689956332,1,0.2076661814653081,[4]
C2,658,0.6026200873362445,3.7750759878419453,0.430616205725376,1,0.19917515769044153,[]
C3,754,0.6705482775351771,3.6657824933687,0.6455604075691412,1,0.22270742358078602,[]
C4,825,0.6557496360989811,3.2763636363636364,0.6198447355652595,1,0.2193110140708394,[]
C5,602,0.6858321203299369,4.696013289036545,0.5460941290635614,1,0.22828723920426977,[]
C6,543,0.7416302765647744,5.629834254143646,0.735322658903445,1,0.2540029112081514,[]
C7,1169,0.7916060164968461,2.791274593669803,0.7811741872877244,1,0.2712275594371664,"[1, 2, 5]"
C8,1082,0.7884522076661815,3.0036968576709797,0.12785055798156233,1,0.2688015526443474,"[3, 6]"
C9,243,0.19141193595342068,3.246913580246914,0.16302765647743814,1,0.06574478408539544,[]
C10,277,0.16690926734594858,2.4837545126353793,0.16302765647743814,1,0.056283357593401265,[]
C11,244,0.19116933527413876,3.2295081967213113,0.13294517224648228,1,0.06307617661329452,[]
C12,928,0.6280931586608443,2.7898706896551726,0.6208151382823872,1,0.2064531780688986,[]
