Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,17,0.03689129365469749,8.823529411764707,0.03639940973930152,6,0.01426463354648303,[]
C2,45,0.11780619773733399,10.644444444444444,0.03541564190850959,6,0.058780127889818005,[]
C3,51,0.14633546483030005,11.666666666666666,0.08804722085587802,6,0.057550418101328084,[]
C4,40,0.09099852434825381,9.25,0.08288243974422037,4,0.04058042302016724,[]
C5,54,0.15272995573044762,11.5,0.03762911952779144,4,0.06837186424003935,[]
C6,98,0.44171175602557794,18.3265306122449,0.22454500737825872,4,0.17314313821938024,"[1, 2, 3, 4, 5, 6]"
C7,76,0.2250368912936547,12.039473684210526,0.22405312346286277,4,0.0927201180521397,[]
C8,90,0.33718642400393506,15.233333333333333,0.022872602065912444,4,0.13477619281849484,[]
C9,33,0.07427447122479094,9.151515151515152,0.03295622233152976,4,0.04648303000491884,[]
C10,17,0.03516969995081161,8.411764705882353,0.034923757993113626,4,0.022872602065912444,[]
C11,29,0.06517461878996557,9.137931034482758,0.020659124446630595,4,0.033939990162321694,[]
C12,36,0.09788489916379735,11.055555555555555,0.03590752582390556,4,0.03713723561239547,[]
