Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,2,0.007421748951274605,11.5,0.007421748951274605,4,0.003872216844143272,[]
C2,21,0.09293320425943853,13.714285714285714,0.013230074217489512,3,0.05324298160696999,[]
C3,22,0.09196515004840271,12.954545454545455,0.020651823168764117,2,0.02839625685705066,[6]
C4,7,0.02420135527589545,10.714285714285714,0.020006453694740238,3,0.006776379477250726,[]
C5,27,0.11197160374314295,12.851851851851851,0.017102291061632784,2,0.03420458212326557,[]
C6,53,0.2975153275250081,17.39622641509434,0.12391093901258471,2,0.08260729267505647,"[1, 2, 3, 4]"
C7,26,0.12391093901258471,14.76923076923077,0.12262020006453694,4,0.04065827686350436,[]
C8,49,0.26556953856082605,16.79591836734694,0.007099064214262665,2,0.06776379477250725,[5]
C9,4,0.017747660535656663,13.75,0.0,2,0.011939335269441756,[]
C10,0,0.0,0.0,0.0,0,0.0,[]
C11,1,0.003226847370119393,10.0,0.0,4,0.003226847370119393,[]
C12,6,0.02291061632784769,11.833333333333334,0.007421748951274605,2,0.008389803162310423,[]
