Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,6,0.017245751965508496,11.333333333333334,0.017245751965508496,4,0.006593963986812072,[]
C2,26,0.08496068983007862,12.884615384615385,0.014709611970580776,6,0.03728125792543748,[]
C3,31,0.1095612477808775,13.935483870967742,0.06923662186152675,4,0.03423788993152422,[]
C4,24,0.07202637585594725,11.833333333333334,0.06467156987065686,4,0.024854171950291656,[]
C5,40,0.14075576971848847,13.875,0.026375855947248287,4,0.0461577479076845,[]
C6,73,0.41973116916053765,22.671232876712327,0.09358356581283286,5,0.1422774537154451,"[1, 2, 3, 4, 5, 6]"
C7,29,0.09383717981232564,12.758620689655173,0.09358356581283286,5,0.04108546791782906,[]
C8,40,0.14912503170174993,14.7,0.006847577986304844,5,0.06365711387268577,[]
C9,9,0.0253613999492772,11.11111111111111,0.005833121988333756,5,0.011159015977681968,[]
C10,4,0.010398173979203652,10.25,0.010398173979203652,4,0.006593963986812072,[]
C11,8,0.02510778594978443,12.375,0.00253613999492772,2,0.009637331980725337,[]
C12,16,0.054273395891453205,13.375,0.017245751965508496,4,0.02282525995434948,[]
