Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,6,0.014405762304921969,10.0,0.014405762304921969,6,0.007202881152460984,[]
C2,34,0.10108043217286915,12.382352941176471,0.02256902761104442,6,0.02929171668667467,[]
C3,37,0.12004801920768307,13.513513513513514,0.05978391356542617,6,0.04441776710684274,[]
C4,22,0.06866746698679471,13.0,0.06626650660264105,6,0.03937575030012005,[]
C5,44,0.15126050420168066,14.318181818181818,0.027851140456182474,4,0.05714285714285714,[]
C6,79,0.45330132052821126,23.89873417721519,0.16206482593037214,4,0.18751500600240095,"[1, 2, 3, 4, 5, 6]"
C7,49,0.1623049219687875,13.795918367346939,0.16134453781512606,4,0.07611044417767107,[]
C8,74,0.2605042016806723,14.662162162162161,0.00936374549819928,4,0.12028811524609843,[]
C9,13,0.031932773109243695,10.23076923076923,0.004561824729891957,4,0.013925570228091237,[]
C10,2,0.004561824729891957,9.5,0.004561824729891957,6,0.004561824729891957,[]
C11,6,0.013925570228091237,9.666666666666666,0.005042016806722689,6,0.013925570228091237,[]
C12,20,0.05666266506602641,11.8,0.014405762304921969,6,0.023289315726290515,[]
