Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,6,0.017105620418137388,10.5,0.01629106706489275,1,0.005973391257127342,[6]
C2,32,0.12082541406462123,13.90625,0.027423296225902796,3,0.06136301927776269,[]
C3,39,0.13250067879446104,12.512820512820513,0.07521042628292153,2,0.053760521314146076,[]
C4,26,0.07874015748031496,11.153846153846153,0.06679337496606028,2,0.03203909856095574,[]
C5,33,0.13005701873472714,14.515151515151516,0.02307901167526473,2,0.05484659245180559,[]
C6,61,0.36953570458865054,22.311475409836067,0.1629106706489275,1,0.13467282106978007,"[1, 2, 3, 4]"
C7,41,0.1631821884333424,14.658536585365853,0.16236763508009774,1,0.06978007059462395,[]
C8,62,0.29785500950312244,17.693548387096776,0.006244909041542221,1,0.13114308987238665,[]
C9,6,0.017105620418137388,10.5,0.0,1,0.005430355688297583,[5]
C10,0,0.0,0.0,0.0,0,0.0,[]
C11,3,0.007874015748031496,9.666666666666666,0.0027151778441487917,1,0.004887320119467825,[]
C12,18,0.054303556882975834,11.11111111111111,0.01601954928047787,3,0.031496062992125984,[]
