Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,252,0.23912521028598893,3.9484126984126986,0.22037971641432347,6,0.05455419370343667,[]
C2,363,0.4405191059841384,5.049586776859504,0.3203556837298726,3,0.10285988944965152,"[5, 6]"
C3,341,0.4539774092766162,5.53958944281525,0.3696226868541216,3,0.14011055034847392,[]
C4,327,0.39077144917087236,4.972477064220183,0.3520788272049988,3,0.1285748618120644,[]
C5,395,0.540254746455179,5.691139240506329,0.42273491949050707,3,0.18505167027156932,[]
C6,421,0.6813266041816871,6.73396674584323,0.45061283345349673,3,0.20523912521028598,"[1, 2, 3, 4]"
C7,462,0.48185532323960584,4.33982683982684,0.47128094208123045,3,0.15404950732996875,[]
C8,436,0.5289593847632781,5.048165137614679,0.13506368661379475,3,0.1703917327565489,[]
C9,173,0.17928382600336457,4.312138728323699,0.08940158615717375,3,0.045902427301129534,[]
C10,107,0.09540975726988704,3.710280373831776,0.09396779620283585,3,0.024753664984378754,[]
C11,152,0.15549146839701994,4.256578947368421,0.10670511896178803,3,0.04061523672194184,[]
C12,284,0.29488103821196826,4.320422535211268,0.23311703917327564,3,0.06608988223984619,[]
