Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,10,0.03051643192488263,11.7,0.029994783515910277,6,0.009128847157016172,[]
C2,46,0.1609285341679708,13.41304347826087,0.021648408972352633,1,0.04381846635367762,[4]
C3,32,0.13302034428794993,15.9375,0.053208137715179966,1,0.04825247782994262,[]
C4,15,0.05581637976004173,14.266666666666667,0.0505998956703182,1,0.02060511215440793,[]
C5,38,0.1562336984872196,15.763157894736842,0.028690662493479395,1,0.05425143453312467,[]
C6,54,0.25821596244131456,18.333333333333332,0.011215440792905582,1,0.09207094418362025,"[1, 2, 3, 5, 6]"
C7,4,0.011215440792905582,10.75,0.011215440792905582,2,0.008607198748043818,[]
C8,12,0.03886280646844027,12.416666666666666,0.002347417840375587,2,0.023995826812728223,[]
C9,3,0.008346374543557642,10.666666666666666,0.0,2,0.006781429316640584,[]
C10,0,0.0,0.0,0.0,0,0.0,[]
C11,3,0.013041210224308816,16.666666666666668,0.0,2,0.010432968179447054,[]
C12,20,0.07276995305164319,13.95,0.029473135106937925,1,0.028429838288993217,[]
