Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,44,0.07525951557093426,5.931818181818182,0.0729527104959631,5,0.01845444059976932,[]
C2,79,0.17906574394463667,7.860759493670886,0.061995386389850055,3,0.04209919261822376,[6]
C3,81,0.16810841983852365,7.197530864197531,0.1118800461361015,4,0.05594002306805075,[]
C4,61,0.11764705882352941,6.688524590163935,0.10236447520184544,4,0.04354094579008074,[]
C5,80,0.18915801614763553,8.2,0.08189158016147635,4,0.061418685121107264,[]
C6,173,0.48990772779700115,9.820809248554914,0.3229527104959631,4,0.14792387543252594,"[3, 5]"
C7,153,0.32612456747404844,7.392156862745098,0.32324106113033446,4,0.10784313725490197,[]
C8,126,0.5008650519031141,13.785714285714286,0.078719723183391,4,0.1701268742791234,"[1, 2, 4]"
C9,72,0.14071510957324107,6.777777777777778,0.046424452133794696,4,0.052479815455594,[]
C10,31,0.052191464821222604,5.838709677419355,0.049019607843137254,4,0.01643598615916955,[]
C11,53,0.09717416378316032,6.3584905660377355,0.036620530565167245,4,0.03027681660899654,[]
C12,68,0.13062283737024222,6.661764705882353,0.07093425605536333,4,0.02825836216839677,[]
