Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,1,0.0025524673851389677,9.0,0.0025524673851389677,4,0.0025524673851389677,[]
C2,31,0.11401020986954055,12.96774193548387,0.022688598979013045,3,0.03601815087918321,"[5, 6]"
C3,37,0.13528077141236527,12.891891891891891,0.052183777651730004,2,0.05899035734543392,[]
C4,18,0.0553034600113443,10.833333333333334,0.05303460011344299,2,0.029211571185479297,[]
C5,39,0.1437889960294952,13.0,0.039137833238797506,3,0.054169030062393646,[]
C6,73,0.4271128757799206,20.63013698630137,0.12507090187180941,1,0.16874645490640952,"[1, 2, 3, 4]"
C7,37,0.12563811684628473,11.972972972972974,0.12535450935904707,1,0.06863301191151447,[]
C8,52,0.20674985819625638,14.01923076923077,0.004821327283040272,1,0.0975609756097561,[]
C9,5,0.017867271695972773,12.6,0.0022688598979013048,2,0.009075439591605219,[]
C10,1,0.0025524673851389677,9.0,0.0025524673851389677,2,0.0025524673851389677,[]
C11,5,0.014463981849120816,10.2,0.0028360748723766306,2,0.008508224617129892,[]
C12,11,0.033465683494044246,10.727272727272727,0.0025524673851389677,2,0.006806579693703914,[]
