Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,17,0.03855552538691284,8.352941176470589,0.037469454249253326,3,0.021721422753190334,[6]
C2,44,0.14499049687754548,12.136363636363637,0.044528916644040184,3,0.07765408634265544,[]
C3,63,0.18028780885147977,10.53968253968254,0.10154765137116481,2,0.07140917730111322,[]
C4,39,0.10480586478414336,9.897435897435898,0.0939451534075482,2,0.04995927233233777,[]
C5,56,0.17648655986967146,11.607142857142858,0.041270703231061634,2,0.0730382840076025,[]
C6,87,0.42166711919630734,17.850574712643677,0.21992940537605213,1,0.15313603040999185,"[1, 2, 3, 4]"
C7,70,0.22128699429812654,11.642857142857142,0.22020092316046702,1,0.09584577789845235,[]
C8,80,0.3336953570458865,15.3625,0.02253597610643497,1,0.1406462123269074,[]
C9,23,0.05131686125441216,8.217391304347826,0.010860711376595167,3,0.017105620418137388,[]
C10,7,0.013847407005158838,7.285714285714286,0.013575889220743959,5,0.005973391257127342,[]
C11,14,0.030138474070051588,7.928571428571429,0.005973391257127342,3,0.008417051316861254,[5]
C12,31,0.07982622861797448,9.483870967741936,0.037469454249253326,3,0.041270703231061634,[]
