Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,30,0.052428122734960135,7.233333333333333,0.05122010147378594,4,0.024402029475718772,[]
C2,71,0.1652573085286301,9.633802816901408,0.05484416525730853,6,0.05387774824836917,[]
C3,76,0.17081420633003142,9.302631578947368,0.12732544092776032,4,0.06789079487798985,[]
C4,75,0.13988886204397197,7.72,0.1258758154143513,4,0.05846822904083112,[]
C5,89,0.21309495047112828,9.910112359550562,0.0748973181928002,4,0.08287025851654989,[]
C6,126,0.5049528871708142,16.58730158730159,0.2469195457840058,4,0.16815655955544817,"[1, 2, 3, 4, 5, 6]"
C7,106,0.24861077554964967,9.70754716981132,0.24643633727953612,4,0.08915196907465571,[]
C8,125,0.3360715148586615,11.128,0.02609325924136265,4,0.12394298139647258,[]
C9,37,0.06885721188692921,7.702702702702703,0.02536844648465813,4,0.035032616574051705,[]
C10,18,0.02875090601594588,6.611111111111111,0.027542884754771683,4,0.015462672143029717,[]
C11,35,0.06281710558105823,7.428571428571429,0.02126117419666586,4,0.030683740033824597,[]
C12,53,0.11186276878473062,8.735849056603774,0.0509784972215511,4,0.049287267455907224,[]
