Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,1,0.002905287623474724,10.0,0.0026147588611272515,3,0.002905287623474724,[6]
C2,24,0.08338175479372457,11.958333333333334,0.021208599651365484,3,0.039511911679256245,[]
C3,28,0.09413131900058105,11.571428571428571,0.03428239395700174,2,0.03515398024404416,[]
C4,11,0.034863451481696686,10.909090909090908,0.02876234747239977,2,0.018593840790238233,[]
C5,30,0.10400929692039512,11.933333333333334,0.029924462521789656,2,0.04503195816385822,[]
C6,76,0.4430563625798954,20.06578947368421,0.258280069726903,1,0.1609529343404997,"[1, 2, 3, 4]"
C7,53,0.25886112725159793,16.81132075471698,0.258280069726903,1,0.11446833236490413,[]
C8,72,0.40034863451481695,19.13888888888889,0.004648460197559558,1,0.15920976176641488,[5]
C9,4,0.01074956420685648,9.25,0.0,2,0.00726321905868681,[]
C10,0,0.0,0.0,0.0,0,0.0,[]
C11,2,0.00610110400929692,10.5,0.0011621150493898896,2,0.004357931435212086,[]
C12,6,0.018884369552585704,10.833333333333334,0.0026147588611272515,3,0.012783265543288786,[]
