Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,1,0.0027756749936916477,11.0,0.0025233409033560434,4,0.0027756749936916477,[]
C2,24,0.09714862477920767,16.041666666666668,0.011102699974766591,3,0.053494827151148124,[6]
C3,25,0.08907393388846833,14.12,0.045672470350744385,3,0.045672470350744385,[]
C4,18,0.05778450668685339,12.722222222222221,0.0524854907898057,3,0.033560434014635376,[]
C5,40,0.152409790562705,15.1,0.01968205904617714,3,0.04996214988644966,[]
C6,63,0.3906131718395155,24.571428571428573,0.09740095886954328,1,0.1165783497350492,"[1, 2, 3, 4, 5]"
C7,28,0.09765329295987887,13.821428571428571,0.09639162250820085,1,0.0464294726217512,[]
C8,47,0.18369921776431997,15.48936170212766,0.0070653545293969215,1,0.07040121120363362,[]
C9,7,0.021196063588190765,12.0,0.0,2,0.009588695432752965,[]
C10,0,0.0,0.0,0.0,0,0.0,[]
C11,5,0.01387837496845824,11.0,0.003785011355034065,2,0.0070653545293969215,[]
C12,17,0.05526116578349735,12.882352941176471,0.0025233409033560434,2,0.017663386323492306,[]
