Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,176,0.1701120797011208,3.8806818181818183,0.1576587795765878,3,0.074719800747198,"[5, 6]"
C2,251,0.30186799501867995,4.828685258964144,0.21046077210460773,3,0.12204234122042341,[]
C3,260,0.31332503113325033,4.838461538461538,0.2500622665006227,3,0.1215442092154421,[]
C4,244,0.26326276463262765,4.331967213114754,0.2298879202988792,3,0.09937733499377335,[]
C5,313,0.40024906600249066,5.134185303514377,0.3178082191780822,2,0.13374844333748442,[]
C6,407,0.7496886674968867,7.395577395577396,0.6069738480697385,2,0.24009962640099627,"[1, 2, 3, 4]"
C7,484,0.6308841843088419,5.233471074380165,0.6149439601494396,2,0.2054794520547945,[]
C8,378,0.6831880448318804,7.256613756613756,0.22415940224159403,2,0.21967621419676214,[]
C9,259,0.2777085927770859,4.305019305019305,0.11033623910336239,3,0.08019925280199253,[]
C10,129,0.11930261519302615,3.7131782945736433,0.11581569115815692,3,0.04009962640099626,[]
C11,152,0.15965130759651308,4.217105263157895,0.10610211706102117,3,0.05603985056039851,[]
C12,219,0.23163138231631383,4.2465753424657535,0.16313823163138233,3,0.09688667496886674,[]
