Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,3,0.016652059596844872,19.0,0.016652059596844872,3,0.016652059596844872,[]
C2,23,0.10721589249196611,15.956521739130435,0.011101373064563248,3,0.05229330996202162,[5]
C3,28,0.10487876132047912,12.821428571428571,0.040315512708150744,3,0.03125912941863862,[]
C4,11,0.04060765410458662,12.636363636363637,0.03242769500438212,1,0.020157756354075372,[]
C5,36,0.15717207128250074,14.944444444444445,0.029506281040023372,1,0.049079754601226995,[]
C6,62,0.3911773298276366,21.596774193548388,0.0759567630733275,1,0.1598013438504236,"[1, 2, 3, 4]"
C7,20,0.07654104586619924,13.1,0.07624890446976336,1,0.05287759275489337,[]
C8,31,0.13438504236050247,14.838709677419354,0.0,1,0.0736196319018405,[]
C9,0,0.0,0.0,0.0,0,0.0,[]
C10,0,0.0,0.0,0.0,0,0.0,[]
C11,0,0.0,0.0,0.0,0,0.0,[]
C12,11,0.04732690622261174,14.727272727272727,0.016652059596844872,3,0.026584867075664622,[6]
