Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,76,0.1121683967704729,5.118421052631579,0.10755478662053057,4,0.028546712802768166,[]
C2,127,0.23442906574394465,6.4015748031496065,0.11880046136101499,4,0.06343713956170703,[6]
C3,123,0.2165513264129181,6.105691056910569,0.15426758938869667,4,0.06833910034602077,[]
C4,100,0.16262975778546712,5.64,0.145040369088812,4,0.05536332179930796,[]
C5,157,0.2779700115340254,6.140127388535032,0.1831026528258362,4,0.09025374855824683,[]
C6,256,0.5856401384083045,7.93359375,0.4149365628604383,4,0.18742791234140715,"[3, 5]"
C7,234,0.4195501730103806,6.217948717948718,0.4137831603229527,4,0.1389850057670127,[]
C8,179,0.56199538638985,10.888268156424582,0.23442906574394465,4,0.18886966551326412,"[1, 2, 4]"
C9,210,0.29988465974625145,4.9523809523809526,0.08246828143021914,4,0.10236447520184544,[]
C10,67,0.09371395617070358,4.850746268656716,0.09169550173010381,4,0.02825836216839677,[]
C11,98,0.14907727797001152,5.275510204081633,0.07641291810841984,4,0.04411764705882353,[]
C12,107,0.17560553633217993,5.691588785046729,0.10668973471741638,4,0.04815455594002307,[]
