Class(Ci),ni,pi/P,pi/ni,cp/P,mCi,rij/P,lRj
C1,38,0.062204528489674046,6.578947368421052,0.06046280169196318,4,0.019656631002737,[]
C2,96,0.18760885792485693,7.854166666666667,0.0788753421249067,3,0.05523762129883056,[6]
C3,97,0.21945757651157005,9.092783505154639,0.16073650161731773,3,0.07439661607365017,[]
C4,94,0.1761632246827569,7.531914893617022,0.15526250311022644,3,0.05374471261507838,[]
C5,122,0.26449365513809403,8.71311475409836,0.11022642448370241,3,0.07588952475740234,[]
C6,160,0.5120676785269968,12.8625,0.28340383179895495,2,0.1373475989052003,"[1, 2, 3, 4, 5]"
C7,142,0.2861408310525006,8.098591549295774,0.28365264991291367,2,0.08584224931575019,[]
C8,159,0.38716098531973125,9.786163522012579,0.05026125901965663,2,0.11445633242100024,[]
C9,64,0.11495396864891765,7.21875,0.06245334660363275,1,0.03159990047275442,[]
C10,42,0.0656879820850958,6.285714285714286,0.06444389151530232,1,0.019158994774819606,[]
C11,63,0.10773824334411546,6.873015873015873,0.03682508086588704,1,0.02736999253545658,[]
C12,66,0.129385419258522,7.878787878787879,0.06071161980592187,4,0.03757153520776312,[]
